BILLING_MONTH,Entity,Tenant name,Identifier,Type,Status,Mode,Service name,Edition,Metric name,Location,Metric unit,Quota,Production usage,Change in production usage,Trial usage,Change in trial usage,Total usage,Change in total usage,Price,Cost,Billing model,Storage type,Pricing tier ID,SKU
2026-05-01,US_Master,Krueger Communications,,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,12,0,0,0,12,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,Krueger Communications,,Partner,Enabled,,Cyber Protection,Per workload,VMs protected,,,Unlimited,513,17,0,0,513,17,N/A,N/A,,,,SPFAMSENS
2026-05-01,US_Master,Krueger Communications,,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,4,0,0,0,4,0,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,Krueger Communications,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2-r01.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,81876.29,1322.86,0.00,0.00,81876.29,1322.86,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Krueger Communications,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,180997.11,-6339.40,0.00,0.00,180997.11,-6339.40,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Krueger Communications,,Partner,Enabled,,Cyber Protection,Per workload,Disaster Recovery storage used,Acronis Cloud,GB,Unlimited,73289.28,-673.32,0.00,0.00,73289.28,-673.32,N/A,N/A,,acronis,,SVEAMSENS
2026-05-01,US_Master,Network Enginuity,275504,Partner,Enabled,,Cyber Protection,Per gigabyte,Workstations protected (included features),,,Unlimited,1,1,0,0,1,1,N/A,N/A,,,,SPDCMSENS
2026-05-01,US_Master,Network Enginuity,275504,Partner,Enabled,,Cyber Protection,Per gigabyte,RMM,,,Unlimited,1,1,0,0,1,1,N/A,N/A,,,,SRHAMSENS
2026-05-01,US_Master,Network Enginuity,275504,Partner,Enabled,,Cyber Protection,Per gigabyte,Endpoints protected with EDR,,,Unlimited,1,1,0,0,1,1,N/A,N/A,,,,SRIAMSENS
2026-05-01,US_Master,Network Enginuity,275504,Partner,Enabled,,Cyber Protection,,Local Storage Per gigabyte,,GB,Unlimited,148.53,0.00,0.00,0.00,148.53,0.00,N/A,N/A,,,,SP4BMSENS
2026-05-01,US_Master,Network Enginuity,275504,Partner,Enabled,,Cyber Protection,Per gigabyte,Cloud Storage (abgw-phx1-arp2-r01.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,382.21,0.00,0.00,0.00,382.21,0.00,N/A,N/A,,acronis,,SPBAMSENS
2026-05-01,US_Master,Network Enginuity,275504,Partner,Enabled,,Cyber Protection,Per gigabyte,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,1008.78,131.19,0.00,0.00,1008.78,131.19,N/A,N/A,,acronis,,SPBAMSENS
2026-05-01,US_Master,Kezber,,Partner,Enabled,,Cyber Protection,Per workload,"Cloud Storage (Toronto, Canada - abgw-yyz2-acs01-nn1-us2.acronis.com) used - Class 2",Google Cloud,GB,Unlimited,2358.70,2358.70,0.00,0.00,2358.70,2358.70,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Kezber,,Partner,Enabled,,Cyber Protection,Per workload,Microsoft 365 Shared seats protected,,,Unlimited,137,137,0,0,137,137,N/A,N/A,,,,SPDCMSENS
