VENDOR,CW_SKU,SKU_MATCH_KEY,CONTRACT_COST_RATE,VENDOR_UNIT_PRICE,CW_UNIT_PRICE
Proofpoint,SWO-EG-CYBR-SOLP-SAAS-PROFPLUS,Professional +,2.74,2.74,4.94
Proofpoint,SwO-3P-CYBR-SOLP-SAAS-PROFPLUS,Professional +,2.74,2.74,4.94
Proofpoint,CU-PP-ESS-PSAT-A,Security Awareness,0.5495,0.55,0.9
Proofpoint,M2M-CU-PP-ESS-PSAT-A,Security Awareness,0.5495,0.55,0.9
Proofpoint,PP-ESS-PSAT-A,Security Awareness,0.5495,0.55,0.9
SentinelOne,UNMAPPED,CLOUD_FUNNEL,0.3,0.3,0.5
SentinelOne,UNMAPPED,CLOUD_FUNNEL,0.3,0.3,0.5
SentinelOne,CUSERVOTHRFFEPSECPRM,COMPLETE,1.01,1.01,3.75
SentinelOne,CU_S1_COMPLETE_BYOL,COMPLETE,1.01,1.01,3.75
SentinelOne,CWSENTINEL1-COMPLETE,COMPLETE,1.01,1.01,3.75
SentinelOne,SENTINELONE-COMPLETE,COMPLETE,1.01,1.01,3.75
SentinelOne,SwO-3P-CYBR-SOLP-SAAS-S1CMPLET,COMPLETE,1.01,1.01,3.75
SentinelOne,SwO-IH-CYBR-SIEM-SAAS-EPSECADV,COMPLETE,1.01,1.01,3.75
SentinelOne,UNMAPPED,COMPLETE,1.01,0.3,0.5
SentinelOne,UNMAPPED,COMPLETE,1.01,0.3,0.5
SentinelOne,CUSERVOTHER300440PAR,CONTROL,0.72,0.705,3.2
SentinelOne,CUSERVOTHER300450PAR,CONTROL,0.72,0.705,3.2
SentinelOne,CUSERVOTHR300520EPSB,CONTROL,0.72,0.705,3.2
SentinelOne,CWSENTINEL1-CONTROL,CONTROL,0.72,0.705,3.2
SentinelOne,M2MSEROTHR300520EPSB,CONTROL,0.72,0.705,3.2
SentinelOne,SENTINELONE-CONTROL,CONTROL,0.72,0.72,3.2
SentinelOne,SwO-3P-CYBR-SOLP-SAAS-S1CNTROL,CONTROL,0.72,0.69,3.2
SentinelOne,SwO_IH_CYBR_SIEM_SAAS_0520EPSB,CONTROL,0.72,0.705,3.2
SentinelOne,UNMAPPED,CONTROL,0.72,0.3,0.5
SentinelOne,UNMAPPED,CONTROL,0.72,0.3,0.5
SentinelOne,UNMAPPED,CORE,,0.3,0.5
SentinelOne,CU-PM-RT180-ND,DATA_RETENTION_180,0.27,0.27,2.5
SentinelOne,CU-PM-RT30-ND,DATA_RETENTION_30,0.09,0.09,0.75
SentinelOne,CU-PM-RT1Y-ND,DATA_RETENTION_365,0.36,0.36,4.9
SentinelOne,CU-PM-RT90-ND,DATA_RETENTION_90,0.18,0.18,1.5
SentinelOne,UNMAPPED,PURPLE_AI,0.5,0.3,0.5
SentinelOne,UNMAPPED,PURPLE_AI,0.5,0.3,0.5
SentinelOne,SP-RGR-ND,RANGER,0.38,0.38,1.2
SentinelOne,UNMAPPED,RANGER_AD,0.55,0.3,0.5
SentinelOne,UNMAPPED,RANGER_AD,0.55,0.3,0.5
SentinelOne,UNMAPPED,RANGER_INSIGHTS,0.75,0.3,0.5
SentinelOne,UNMAPPED,RANGER_INSIGHTS,0.75,0.3,0.5
SentinelOne,UNMAPPED,THREAT_INTELLIGENCE,0.88,0.3,0.5
SentinelOne,UNMAPPED,WATCHTOWER,0.46,0.3,0.5
SentinelOne,UNMAPPED,XDR_INGEST_14,10.08,0.3,0.5
Webroot,3P-SAAS30021010FFDNS,DNS,,0.42,1.29
Webroot,WSADNSP,DNS,,0.42,1.29
Webroot,WSADNSP-STAND-ALONE,DNS,0.42,0.42,1.48
Webroot,WSADNSPSTANDAL-00001,DNS,0.42,0.42,1.48
Webroot,WSADNSPSTANDAL-00100,DNS,0.42,0.42,1.36
Webroot,WSADNSPSTANDAL-00250,DNS,0.42,0.42,1.22
Webroot,WSADNSPSTANDAL-00500,DNS,0.42,0.42,1.1
Webroot,WSADNSPSTANDAL-02500,DNS,0.42,0.42,0.91
Webroot,WSADNSPSTANDALONEIIT,DNS,,0.42,1.29
Webroot,3P-SAAS30020015PARNT,GSM,,0.52,1.51
Webroot,3P-SAAS3002315EPPRMM,GSM,,0.52,1.51
Webroot,3PARTYONPREMWRSECBEP,GSM,,0.52,1.51
Webroot,3RDPARTYSAASIITBUEPP,GSM,,0.52,1.51
Webroot,CMS-EG-CYBR-SOLP-SAAS-MDRDSKTP,GSM,0.52,0.52,2.1
Webroot,CMS-EG-CYBR-SOLP-SAAS-MDRSERVR,GSM,0.52,0.52,2.1
Webroot,CMS-IH-CYBR-SOLP-SAAS-MDRDSKTP,GSM,0.52,0.52,2.1
Webroot,CMS-IH-CYBR-SOLP-SAAS-MDRSERVR,GSM,0.52,0.52,2.1
Webroot,CU-WEBROOT-EPP-RMM,GSM,0.52,0.52,1.35
Webroot,CW-RMM-WR-EEP-OVERAG,GSM,0.52,0.52,1.35
Webroot,SEWRSBEP00,GSM,,0.52,1.51
Webroot,SEWRSGSM,GSM,,0.52,1.51
Webroot,SEWRSGSM10,GSM,,0.52,1.51
Webroot,SEWRSGSM100,GSM,,0.52,1.51
Webroot,SEWRSGSM1000,GSM,,0.52,1.51
Webroot,SEWRSGSM10000,GSM,,0.52,1.51
Webroot,SEWRSGSM250,GSM,,0.52,1.51
Webroot,SEWRSGSM2500,GSM,,0.52,1.51
Webroot,SEWRSGSM500,GSM,,0.52,1.51
Webroot,SEWRSGSM5000,GSM,,0.52,1.51
Webroot,SEWRSGSM750,GSM,,0.52,1.51
Webroot,SEWSABEP,GSM,,0.52,1.51
Webroot,WRSECGSM10,GSM,0.52,0.52,1.69
Webroot,WRSECGSM100,GSM,0.52,0.52,1.57
Webroot,WRSECGSM1000,GSM,0.52,0.52,1.2
Webroot,WRSECGSM250,GSM,0.52,0.52,1.45
Webroot,WRSECGSM500,GSM,0.52,0.52,1.36
Webroot,WRSECGSM750,GSM,0.52,0.52,1.25
Webroot,3P-SAAS30022019FFSAT,SAT,1.25,0.0,1.25
Webroot,SEWRSSAT10,SAT,0.02,0.02,0.99
Webroot,SEWRSSAT100,SAT,0.02,0.02,0.82
Webroot,SEWRSSAT1000,SAT,0.02,0.02,0.69
Webroot,SEWRSSAT250,SAT,0.02,0.02,0.79
Webroot,SEWRSSAT2500,SAT,0.02,0.02,0.6
Webroot,SEWRSSAT500,SAT,0.02,0.02,0.77
Webroot,SEWRSSAT750,SAT,0.02,0.02,0.74
Webroot,WSADNSP,WR_DNS,,0.42,1.29
Webroot,WSADNSPSTANDAL-00001,WR_DNS,1.35,0.42,1.48
